WARNING | 2021-12-08 20:24:26,519 | cle.backends.externs | Symbol was allocated without a known size; emulation may fail if it is used non-opaquely: tmpl_cmd_get_device_id_rs
WARNING | 2021-12-08 20:24:26,522 | cle.backends.externs | Symbol was allocated without a known size; emulation may fail if it is used non-opaquely: tmpl_cmd_oem_intel_node_manager_get_turbo_synchronization_ratio_rs
WARNING | 2021-12-08 20:24:26,523 | cle.backends.externs | Symbol was allocated without a known size; emulation may fail if it is used non-opaquely: tmpl_cmd_oem_intel_node_manager_get_node_manager_version_rs
WARNING | 2021-12-08 20:24:26,523 | cle.backends.externs | Symbol was allocated without a known size; emulation may fail if it is used non-opaquely: tmpl_cmd_master_write_read_rs
WARNING | 2021-12-08 20:24:26,523 | cle.backends.externs | Symbol was allocated without a known size; emulation may fail if it is used non-opaquely: tmpl_cmd_get_user_access_rs
WARNING | 2021-12-08 20:24:26,523 | cle.backends.externs | Symbol was allocated without a known size; emulation may fail if it is used non-opaquely: tmpl_cmd_set_system_info_parameters_rs
WARNING | 2021-12-08 20:24:26,523 | cle.backends.externs | Symbol was allocated without a known size; emulation may fail if it is used non-opaquely: tmpl_cmd_oem_intel_node_manager_get_node_manager_policy_suspend_periods_rs
WARNING | 2021-12-08 20:24:26,523 | cle.backends.externs | Symbol was allocated without a known size; emulation may fail if it is used non-opaquely: ipmi_sensor_type_power_supply_max_index
WARNING | 2021-12-08 20:24:26,523 | cle.backends.externs | Symbol was allocated without a known size; emulation may fail if it is used non-opaquely: tmpl_cmd_get_lan_configuration_parameters_mac_address_rs
WARNING | 2021-12-08 20:24:26,532 | cle.loader | For more information about "Symbol was allocated without a known size", see https://docs.angr.io/extending-angr/environment#simdata
Killed
